task,label,text,rationale,combine_flag,group_ids
beer2,0,"a- deep rusty dirty copper color with a gorgeous wrinkly sticky cap of beige foam . lace is freakin everywhere , coating the glass like like a thin covering of new fallen snow .  a - light and cloudy like a thick fruit juice , small head with little to no lacing s - sweet and pleasant t - refreshingly sour , a little thin at the end but a pleasant bitter flavor helps to hide it m - slightly over-carbonated and thin d - very refreshing , easy to drink , would be a great session beer on a hot day or while tailgating . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0,0
beer2,0,"s : very sweet chocolate , brownie mix mostly , some espresso , smells exactly like espresso brownies . l : very dark brown , ruby highlights , light tan head that dissipates , light dusting on top .  creamy on the palate , perhaps a bit too heated for mass consumption , but overall quite well done . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,1
beer2,0,"beautifully clear light golden hue , perhaps from fining and / or filtration . sticky , thin , tight head leaves intricate lace . beautiful in appearance , but lackluster otherwise .  m : mouthfeel is really where this beer takes a hit . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"a - totally black in appearance with no light showing through . fantastic retention and thick , foamy lacing is left . perfect appearance .  imitation maple . : ( there are good qualities in the taste and smell ; this would be a pretty good brown ale if it were not for the flavoring . the same goes for the overall feeling for this beer it would be an ok beer with some good qualities if it were not for the awful fake flavor . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 ,0,0
beer2,0,"a : very beautiful . i love the nitro head on a non stout .  `` you will get some hop burps from this one '' mouthfeel a bit on the light side , with a tangy carbonation spike . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,0,0
beer2,0,"huge fruity hops scent hits you in the face . lots of grapefruit and other citrus scents . taste- ummm , mind ale this is not . mouthfeel- damn this one had the great flavor , but it was really watery . not to the point of being bad , but it would have been so much better , maybe even a `` 5 '' taste better if it had just a bit more backbone . drinkability- even with the watery aspect , it 's still a very good beer that i would definitely buy again in the future .  had 2 drafts of this beautious brew at `` point brugge cafe '' in the point breeze section of pittsburgh yesterday for brunch ... a surprisingly light yellow/straw color for what is usually an amber beer ... ( mind you , i 've just been to the penn brewery o-fest where their o-fest is a definite amber hue ... ) really impressive fine foam head ( a la nitrogen charged beers ... ) i love that .. really love it ... lends to better taste ... a quintessential marzen i feel ... malty germanic goodness with slight citrusy essence in the mid-palate and a nice clean finish ... the 6 % abv is apparent as i felt nice after 2 drafts ! @ girlfriend and i are going to get a case of this in the bottles for this weekend , we 're that impressed ... although i know i 'm in for a big disappointment with the bottled version ... bottled beer never as good as kegged versions ... . : ( session beer to the extreme ... . ! ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,1
beer2,0,"appearance : jet black and opaque ; nice brown head with tight bubbles smell : a little too non-descript for a stout taste : a little bitter and chemical tasting ... no coffee , chocolate , etc .  m : a bit light - almost watery . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 ,0,0
beer2,0,s - very strong aroma ... can smell it when the glass is sitting on the table . also a pretty good alcohol aroma in the background .  mouthfeel is nice . carbonation is just a bit above medium level and a bit too high . nice above average body . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,1
beer2,0,"it is golden and pale , and rich in color , the head meets the top of the pint , and does not rush away the smell is perhaps the best smell on a beer i have ever had ! the hops meet the smell of freshness and make your lips stretch into a smile before you have even tasted the beer !  i love kolsch , but this one does n't quite add up . clean on the palate with a pleasant herbal dryness . finish is rather short but crisp . still very refreshing and thirst quenching , but that is to be expected from probably any example of the style . good to see another addition to the domestic kolsch list but this one is miles behind pyramid curve ball and others . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 ,1,1
beer2,0,"pours out to a hazy caramel-amber , forming a tall light beige head with excellent retention and nice sheets of lacing . the carbonation is moderate .  m : a little watery , but i do prefer thicker drinks . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 0 0 0 0 0 0 0 ,0,0
beer2,0,"beautiful blackish brown with ruby highlights and a thick , creamy tan head with some nice lacing .  ponderosa ipa . let me start this review with a nod to the brewewrs for keeping an ipa on tap at all times . average is the best blanket statement . but an average ipa is better than most mass-marketed beers . and by average i do n't want you to think it is n't good . i have seen many people try it and realize that an ipa ( and hops in general ) do n't have to be intimidating . but hopheads looking for the holy grail of ipa 's will have to keep searching ... consistant brewing is what pbc has always offered . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"s : the best smelling dipa out there . just fantastic . the taste is a bit of a letdown after the smell , but still a fantastic beer . this is a wonderful dipa when fresh . fantastic aroma and taste , very drinkable and amazing for the price as compared to the other top in the style .  very light mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 0 ,2,1
beer2,0,"matilda pours a lovely orange amber color that glows nicely when held up to a light source . it is just slightly cloudy with an amazing frothy white head that leaves killer lace .  the mouthfeel is ok does n't really stick to your mouth , but the taste lastes awhile . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"actually a really nice looking beer . thick , creamy 2 finger head forms in my tulip glass . lots of clinging lacing here . beautiful looking beer , but looses a bit in the flavor department .  adequate carbonation ... decent drinkability , more a sipper than something you 'd want a few of , but a beer i 'll definitely seek out again ( especially considering its very reasonable price ) . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,really a great smelling beer that jumps out from feet away .  lighter in body . ,0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 ,1,1
beer2,0,"this lager poured a deep , clear red with a decent head that left a nice amount of lacing clinging to the glass .  a little lighter in the mouth than i would like . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,pours extremely cloudy . a beautiful lemon juice color that looks almost white at the edges .  the mouthfeel was extremely creamy since it was a nitro tap but i think it could have used a little bit more carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 ,0,0
beer2,0,"the beer poured a crystal clear deep amber with an off-white to tan head that rose tall and fell slowly to lace the glass .  i like a good lambic and a good sour , but this was way beyond anything i 've ever tried before . worst beer i 've ever tried . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 ,0,0
beer2,0,"appearance : one finger head that dimishes quickly with a nice deep dark reddish brown body smell : loads of sour cherries and funky oak taste : very tart/sour cherries which makes your mouth pucker . also you get a nice malty and funky backbone on this brew which compeletly hides the alcohol .  taste , the same except with raspberry syrup added . has an unpleasant twang . i dont believe i would even take one for free . well not if there was any other option available that is . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 ,1,1
beer2,0,"a- cloudy orange hue with an absolutely massive whipped cream head that goes on for miles . breathtaking to look at in a duvel glass ( imagine that ! ) s- smells of belgian yeast , sweet grains and some slight indistinct fruits .  mouthfeel suffers as a result . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 ,0,0
beer2,0,"s : citrus , specifically lemon are noticeable at first , and this beer brings the funk smell . the nose is seriously the best part about this beer . smells like it 's going to be great . t : starts off with sourness and tartness , feels like this is going to be a great beer , and then a second later the let down happens quick .  the mouthfeel is medium bodied with sharp carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 ,1,1
beer2,0,this smells incredible . smells just like thier red barn but with more sweet belgum yiests .  the mouthfeel was light but with heavy heavy carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 ,1,1
beer2,0,"bottle poured into a tulip glass . very dark but seems moderately clear . fairly large light tannish head with some nice lacing .  it may be a bit too carbonated , though . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,amazing retention and lacing .  the body is surprisingly and disappointingly thin for such an otherwise huge beer . ,0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"appearance is crystal clear and orangeish with a thick , bright white head .  the mouthfeel came off a little light and felt a bit watered down . the initial aroma was very pleasing and my only real complaint about this one was the mouthfeel being a little too light . ",0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 ,0,0
beer2,0,"s-really aromatic citrus hops ( orange , and tangerine ) with the slightest hint of caramel malt .  mouthfeel could be better , severely low carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,2,1
beer2,0,"aroma : a rum soaked raisin/plum nose . strong bouquet . some oak and alcohol smells too .  the texture was thick , and left a thin film in my mouth almost like when you eat too much syrup . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1,1
beer2,0,"the beer pours out a beautiful slightly cloudy golden yellow tinged with apricot . the monstrous , rocky , snow white head seems to challenge the effects of time and easily lasts until the very last sip , leaving hefty clumps of foam sticking to the sides of the glass .  mouthfeel light body with a bit of carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"a - a clear , amber body , topped with a finger and a half of off white head . if nothing else , it its an unusually good looking beer .  mouthfeel was somewhat effervescent but that was the only thing average about the beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"12oz bottle dark brown with autumnal plum highlights . leaves a pillowy cap of dreamy , cloud-like head on top . thick as balls and no joke .  the mouthfeel was lacking , i was hoping for a heavier beer , but this medium light feel was ok . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 ,0,0
beer2,0,"it pours a nice dark chesnut brown with a finger plus of eggshell colored head consisting of large bubbles below a tight , creamy topping . plenty of carbonation and a medium plus body .  m. disappointing that there was n't much head and carbonation . tastes almost flat . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 1 1 1 1 ,0,0
beer2,0,"smells wonderful . t - tastes like it smells , but not quite as sweet .  poured from a 750 to a sierra nevada hop etched glass . good to see that haze in a commercial beer , makes me feel better about my homebrew not being super clear . big citrus in the nose , grapefruit and orange predominant among those smells . the malt is more hidden in the background than in the regular 90min , and the is a bit of booze smell in there as well . despite the hop aroma , it is not at all overly bitter tasting . curacao in the citrus flavor , with a bit of almost orange rind bitter at the end . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,1
beer2,0,"nose is a heavenly mix of bourbon like oak , vanilla , tannins , and the hops that make the regular ab what it is . unfortunately , the oak really does not come out in the taste . all i really get is your typical arrogant bastard taste , the harsh bitterness from their hops , and some malt . i am a bit disappointed in the taste .  the palate is thin but acceptable . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 ,1,1
beer2,0,"fantastic , my favorite part of this beer .  nice clean alcohol as it warms or as i feel it ... not sure which is having that effect on the taste : -/ dry , mildly carbonated and very much the viscosity of water . ",0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 ,2,1
beer2,0,"color was a very beautiful amber with mahogany highlights .  nose is malt and honey , some gentle spiciness , licorice . quite nice . taste is malty and pleasantly sweet . finishes up with a subtle , dty licorice flavour . good as a one off . too sweet to drink a ton of , but interesting enough to be worth a try . ",0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"s : i have to say , the smell is divine . but still , so wonderful ... vanilla , toffee , a hint of bourbon .  m : the body is quite light for the strength . less carbonation would help . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 ,1,1
beer2,0,"from a 750ml crown top bottle . very dark ale with a beige head , with a good head retention .  it is very carbonated with lots of bubbles coming up throughout . my other major complaint is that the beer itself is a light in feel , i want it a little more robust . overall , this is very good and reminds me a lot of insanely bad elf . a highly drinkable winter ale that packs a great alcohol punch . needs a little tweaking on the feel and to give the aroma some oompf but so close . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 ,0,0
beer2,0,"initially very sweet , sugary , and syrupy smell . however , after a moment a robust and roasty smell dominates . the taste of this beer is superbly solid .  mouthfeel- a little syrupy , with some sand.. drinkability- not coors light . gulp gulp , ph ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 ,1,1
beer2,0,"tan head over an encouragingly dark beer . it has one of the finest smells from a porter : dark fruits , a hint of chocolate , smokiness , and dark malts . licking some of the head , it actually tastes like smoke .  medium bodied very average to little carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 ,2,1
beer2,0,"pours an exceptional dark brown/ruby color with a huge tan head that last all the way down and a great cligning lace as well .  deep dark brown color with sweet chocolate aroma , the prominent caramel sweet roast flavors make up for a lighter body than most stouts . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 ,0,0
beer2,0,"from memory ... a : muddy black , supple tan head that left some great lacing and a moderate cap throughout the tasting .  lots of different flavors coming through beer is way over carbonated which messes up the smoothness . flavors were great , smelled good , looked nice , but the carbonation was my only problem . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 ,0,0
beer2,0,the aromas from this beer are very nice . it has subtle scents that are fruity while the hops are very present .  mouthfeel is mild with little carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,2,1
beer2,0,"very fresh , great smelling beer ( i suppose it helps that the brewery is less than an hour away ! ) t - the sweetness of hops and malt greet the palate .  smooth feel but i thought the body was a little too light . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 1 1 0 ,1,1
beer2,0,"this one is n't for anyone but the biggest hop fans . the ending was a little bit too bitter for my tastes , but it was definitely a fine brew . i drank it standalone , big mistake . when i open the last bottle today , it will be with food ; i imagine something complimentary will make this out of this world !  it truly does hold that `` summer-time '' feel . the pour produced a nice rich white head which lasted for quite sometime . as it drank down , the lacing left just a soft amount on the glass , but it 's to be expected from this wheat beer . i would recommend this to anyone looking for a nice , clean , and refreshing evening beer to accompany good `` porch-sitting weather '' of the summer months . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,1
